inf_type,antigen,country,year,target_num,doses,coverage
PER,DTPCV3,LVA,"2004",21048,21335,101
PER,DTPCV3,LBN,"2004",0,27835,0
PER,DTPCV3,LSO,"2004",47920,33922,71
PER,DTPCV3,LBR,"2004",118448,36399,31
PER,DTPCV3,LBY,"2004",138453,130649,94
PER,DTPCV3,LTU,"2004",29251,27474,93.9
PER,DTPCV3,LUX,"2004",0,0,0
PER,DTPCV3,MDG,"2004",601428,450171,75
PER,DTPCV3,MWI,"2004",562903,499463,89
PER,DTPCV3,MYS,"2004",470159,467208,94
PER,DTPCV3,MDV,"2004",5198,5007,96
PER,DTPCV3,MLI,"2004",454974,389976,86
PER,DTPCV3,MLT,"2004",3527,1931,89
PER,DTPCV3,MHL,"2004",1512,966,64
PER,DTPCV3,MRT,"2004",115550,80973,70
PER,DTPCV3,MUS,"2004",18943,17040,90
PER,DTPCV3,MEX,"2004",1207970,1767830,98
PER,DTPCV3,FSM,"2004",3500,2742,78
PER,DTPCV3,MCO,"2004",0,0,0
PER,DTPCV3,MNG,"2004",43520,43043,97
PER,DTPCV3,MAR,"2004",644389,575237,94
PER,DTPCV3,MOZ,"2004",750033,666604,91
PER,DTPCV3,MMR,"2004",1377110,1124761,100
PER,DTPCV3,NAM,"2004",59305,48074,81
PER,DTPCV3,NRU,"2004",332,166,0
PER,DTPCV3,NPL,"2004",728858,657811,90.3
PER,DTPCV3,NLD,"2004",202432,197885,97.8
PER,DTPCV3,NCL,"2004",0,0,0
PER,DTPCV3,NZL,"2004",0,0,0
PER,DTPCV3,NIC,"2004",168849,134076,79
PER,DTPCV3,NER,"2004",540622,333704,62
PER,DTPCV3,NGA,"2004",0,0,0
PER,DTPCV3,NIU,"2004",25,25,100
PER,DTPCV3,MKD,"2004",24252,22742,93.8
PER,DTPCV3,MNP,"2004",1330,1060,79.7
PER,DTPCV3,NOR,"2004",0,0,92
PER,DTPCV3,PSE,"2004",0,0,98
PER,DTPCV3,OMN,"2004",48194,48194,99
PER,DTPCV3,PAK,"2004",5566266,3731578,67
PER,DTPCV3,PLW,"2004",260,255,98
PER,DTPCV3,PAN,"2004",57012,60652,106
PER,DTPCV3,PNG,"2004",161900,74474,46
PER,DTPCV3,PRY,"2004",150428,132071,88
PER,DTPCV3,PER,"2004",605682,0,91
PER,DTPCV3,PHL,"2004",2518127,1937218,88
PER,DTPCV3,POL,"2004",342923,338467,98.7
PER,DTPCV3,PRT,"2004",112043,106447,95
PER,DTPCV3,QAT,"2004",12913,12333,96
PER,DTPCV3,KOR,"2004",524844,459116,87.5
PER,DTPCV3,MDA,"2004",39174,38208,97.5
PER,DTPCV3,ROU,"2004",0,0,0
PER,DTPCV3,RUS,"2004",1378719,1343085,97.4
PER,DTPCV3,RWA,"2004",324974,290592,89
PER,DTPCV3,KNA,"2004",812,770,96
PER,DTPCV3,LCA,"2004",0,0,91
PER,DTPCV3,VCT,"2004",1743,1764,101
PER,DTPCV3,WSM,"2004",5100,3483,68
PER,DTPCV3,SMR,"2004",306,281,91.8
PER,DTPCV3,STP,"2004",4788,4825,101
PER,DTPCV3,SAU,"2004",0,0,96
PER,DTPCV3,SEN,"2004",372834,325752,87
PER,DTPCV3,SRB,"2004",109276,106050,97
PER,DTPCV3,SYC,"2004",1446,1446,100
PER,DTPCV3,SLE,"2004",217438,132039,61
PER,DTPCV3,SGP,"2004",38633,36286,93.9
PER,DTPCV3,SVK,"2004",49737,49407,99.3
PER,DTPCV3,SVN,"2004",0,0,0
PER,DTPCV3,SLB,"2004",15515,12378,80
PER,DTPCV3,SOM,"2004",298981,80337,27
PER,DTPCV3,ZAF,"2004",1269884,900187,71
PER,DTPCV3,ESP,"2004",456829,440360,97
PER,DTPCV3,LKA,"2004",367981,340418,92.5
PER,DTPCV3,SDN,"2004",1082988,853141,79
PER,DTPCV3,SUR,"2004",0,0,0
PER,DTPCV3,SWE,"2004",0,0,0
PER,DTPCV3,CHE,"2004",0,0,0
PER,DTPCV3,SYR,"2004",536139,528349,99
PER,DTPCV3,TJK,"2004",147128,141071,96
PER,DTPCV3,THA,"2004",0,0,0
PER,DTPCV3,TLS,"2004",24897,18321,74
PER,DTPCV3,TGO,"2004",203600,145145,71
PER,DTPCV3,TKL,"2004",32,0,100
PER,DTPCV3,TON,"2004",2009,1995,99.3
PER,DTPCV3,TTO,"2004",0,0,0
PER,DTPCV3,TUN,"2004",164600,162589,98.7
PER,DTPCV3,TUR,"2004",1354824,1150362,85
PER,DTPCV3,TKM,"2004",88758,86273,97.2
PER,DTPCV3,TUV,"2004",253,247,98
PER,DTPCV3,UGA,"2004",1130999,987520,87
PER,DTPCV3,UKR,"2004",423233,404053,95.5
PER,DTPCV3,ARE,"2004",59225,55672,94
PER,DTPCV3,GBR,"2004",672527,607485,92
PER,DTPCV3,TZA,"2004",1356054,1282278,95
PER,DTPCV3,USA,"2004",0,0,0
PER,DTPCV3,URY,"2004",51864,48799,94
PER,DTPCV3,UZB,"2004",516075,510406,98.9
PER,DTPCV3,VUT,"2004",0,0,0
PER,DTPCV3,VEN,"2004",511916,439030,86
PER,DTPCV3,VNM,"2004",1523465,1465548,96
PER,DTPCV3,WLF,"2004",0,0,0
PER,DTPCV3,YEM,"2004",679408,531608,78
PER,DTPCV3,ZMB,"2004",531631,499139,94
PER,DTPCV3,ZWE,"2004",368653,317701,86
PER,DTPCV3,AFG,"2003",965857,519867,53.8
PER,DTPCV3,ALB,"2003",41110,39870,97
PER,DTPCV3,DZA,"2003",581431,508431,87
PER,DTPCV3,ASM,"2003",0,0,0
PER,DTPCV3,AND,"2003",0,0,99.55
PER,DTPCV3,AGO,"2003",647020,299078,46
PER,DTPCV3,AIA,"2003",168,176,99
PER,DTPCV3,ATG,"2003",1213,1236,99
PER,DTPCV3,ARG,"2003",694573,664834,95.7
PER,DTPCV3,ARM,"2003",36240,33993,93.8
PER,DTPCV3,AUS,"2003",64273,59424,93
PER,DTPCV3,AUT,"2003",78399,65645,84
PER,DTPCV3,AZE,"2003",98843,96261,97.4
PER,DTPCV3,BHR,"2003",14456,14068,97.3
PER,DTPCV3,BGD,"2003",3753154,3473908,93
PER,DTPCV3,BRB,"2003",3698,3175,89
PER,DTPCV3,BLR,"2003",82469,41134,85.5
PER,DTPCV3,BEL,"2003",0,0,0
PER,DTPCV3,BLZ,"2003",7550,7235,96
PER,DTPCV3,BEN,"2003",287664,254311,88
PER,DTPCV3,BMU,"2003",774,713,92.12
PER,DTPCV3,BTN,"2003",14244,0,95
PER,DTPCV3,BOL,"2003",217229,206675,95.14
PER,DTPCV3,BIH,"2003",0,0,86.7
PER,DTPCV3,BWA,"2003",42845,39910,93
PER,DTPCV3,BRA,"2003",3040839,3174936,104
PER,DTPCV3,VGB,"2003",268,307,99
PER,DTPCV3,BRN,"2003",0,0,92
PER,DTPCV3,BGR,"2003",67359,65151,96.7
PER,DTPCV3,BFA,"2003",501647,421368,78
PER,DTPCV3,BDI,"2003",291197,251813,94
PER,DTPCV3,CPV,"2003",11401,9933,87
PER,DTPCV3,KHM,"2003",437680,300252,69
PER,DTPCV3,CMR,"2003",662873,481530,73
PER,DTPCV3,CAN,"2003",0,0,0
PER,DTPCV3,CYM,"2003",594,549,92.42
PER,DTPCV3,CAF,"2003",133836,37046,28
PER,DTPCV3,TCD,"2003",294964,138278,47
PER,DTPCV3,CHL,"2003",241166,231484,96
PER,DTPCV3,CHN,"2003",11215037,11013064,98.2
PER,DTPCV3,HKG,"2003",48209,40809,84.65
PER,DTPCV3,MAC,"2003",3441,3203,93
PER,DTPCV3,COL,"2003",885871,814577,92
PER,DTPCV3,COM,"2003",16225,13909,80
PER,DTPCV3,COG,"2003",146168,70751,50
PER,DTPCV3,COK,"2003",295,284,96
PER,DTPCV3,CRI,"2003",72201,64106,88.79
PER,DTPCV3,CIV,"2003",684227,344744,51
PER,DTPCV3,HRV,"2003",41441,39124,94.4
PER,DTPCV3,CUB,"2003",138099,101066,73.18
PER,DTPCV3,CYP,"2003",0,0,0
PER,DTPCV3,CZE,"2003",92800,90011,97
PER,DTPCV3,PRK,"2003",419788,285456,68
PER,DTPCV3,COD,"2003",2245140,1100481,49
PER,DTPCV3,DNK,"2003",64549,61784,96
PER,DTPCV3,DJI,"2003",25498,17402,68.25
PER,DTPCV3,DMA,"2003",1064,1052,98.87
PER,DTPCV3,DOM,"2003",224346,176397,78.62
PER,DTPCV3,ECU,"2003",248172,221234,89
PER,DTPCV3,EGY,"2003",1803233,1760945,97.7
PER,DTPCV3,SLV,"2003",129789,143192,94
PER,DTPCV3,GNQ,"2003",16849,7795,46
PER,DTPCV3,ERI,"2003",107015,72029,67.3
PER,DTPCV3,EST,"2003",12689,11988,94
PER,DTPCV3,SWZ,"2003",29042,24139,83
PER,DTPCV3,ETH,"2003",2468506,1292780,52
PER,DTPCV3,FJI,"2003",0,0,0
PER,DTPCV3,FIN,"2003",0,0,0
PER,DTPCV3,FRA,"2003",0,0,0
PER,DTPCV3,PYF,"2003",0,0,0
PER,DTPCV3,GAB,"2003",51254,32494,63
PER,DTPCV3,GMB,"2003",61416,47726,90
PER,DTPCV3,GEO,"2003",44126,33318,75
PER,DTPCV3,DEU,"2003",666916,0,97
PER,DTPCV3,GHA,"2003",775191,620886,80
PER,DTPCV3,GRC,"2003",0,0,0
PER,DTPCV3,GRD,"2003",1702,1666,97.88
PER,DTPCV3,GUM,"2003",573,471,88
PER,DTPCV3,GTM,"2003",353043,332821,94.27
PER,DTPCV3,GIN,"2003",316419,217915,69
PER,DTPCV3,GNB,"2003",42173,37251,88
PER,DTPCV3,GUY,"2003",16731,15098,90.24
PER,DTPCV3,HTI,"2003",212377,0,0
PER,DTPCV3,HND,"2003",194216,178677,92
PER,DTPCV3,HUN,"2003",93707,93540,99.8
PER,DTPCV3,ISL,"2003",4100,3970,97
PER,DTPCV3,IND,"2003",25685500,22392955.5,87
PER,DTPCV3,IDN,"2003",4723611,4288611,90.8
PER,DTPCV3,IRN,"2003",1086762,1077160,99
PER,DTPCV3,IRQ,"2003",0,0,0
PER,DTPCV3,IRL,"2003",58730,50036,86
PER,DTPCV3,ISR,"2003",118720,107253,95
PER,DTPCV3,ITA,"2003",540000,0,96
PER,DTPCV3,JAM,"2003",51509,41932,81.41
PER,DTPCV3,JPN,"2003",1168750,1131265,97
PER,DTPCV3,JOR,"2003",153677,147656,96
PER,DTPCV3,KAZ,"2003",230176,228836,99.4
PER,DTPCV3,KEN,"2003",1221219,893445,73
PER,DTPCV3,KIR,"2003",0,0,0
PER,DTPCV3,KWT,"2003",0,0,0
PER,DTPCV3,KGZ,"2003",92825,91066,98.1
PER,DTPCV3,LAO,"2003",174371,86950,50
PER,DTPCV3,LVA,"2003",20508,20127,98
PER,DTPCV3,LBN,"2003",65800,24392,37
PER,DTPCV3,LSO,"2003",64428,39781,62
PER,DTPCV3,LBR,"2003",97690,37755,38
PER,DTPCV3,LBY,"2003",0,0,0
PER,DTPCV3,LTU,"2003",29011,27330,94.2
PER,DTPCV3,LUX,"2003",0,0,0
PER,DTPCV3,MDG,"2003",583339,506991,87
PER,DTPCV3,MWI,"2003",542639,458403,85
PER,DTPCV3,MYS,"2003",496769,480968,95.8
PER,DTPCV3,MDV,"2003",5055,4928,97.5
PER,DTPCV3,MLI,"2003",443740,350724,79
PER,DTPCV3,MLT,"2003",3620,1851,51.13
PER,DTPCV3,MHL,"2003",1485,998,68
PER,DTPCV3,MRT,"2003",104491,79588,76
PER,DTPCV3,MUS,"2003",19345,17864,92
PER,DTPCV3,MEX,"2003",1184062,866627,98
PER,DTPCV3,FSM,"2003",2938,2697,92
PER,DTPCV3,MCO,"2003",0,0,0
PER,DTPCV3,MNG,"2003",45485,44379,98
PER,DTPCV3,MSR,"2003",57,52,91.23
PER,DTPCV3,MAR,"2003",631397,558325,88
PER,DTPCV3,MOZ,"2003",724527,613348,85
PER,DTPCV3,MMR,"2003",1349843,1034459,77
PER,DTPCV3,NAM,"2003",57803,47704,83
PER,DTPCV3,NRU,"2003",0,0,0
PER,DTPCV3,NPL,"2003",756943,652640,86.2
PER,DTPCV3,NLD,"2003",204741,199788,97.6
PER,DTPCV3,NCL,"2003",0,0,0
PER,DTPCV3,NZL,"2003",0,0,0
PER,DTPCV3,NIC,"2003",166855,143387,86
PER,DTPCV3,NER,"2003",524370,270475,52
PER,DTPCV3,NGA,"2003",0,0,0
PER,DTPCV3,NIU,"2003",38,36,94.7
PER,DTPCV3,MKD,"2003",24906,23867,95.3
PER,DTPCV3,MNP,"2003",1168,1069,92
PER,DTPCV3,NOR,"2003",0,0,92
PER,DTPCV3,PSE,"2003",0,0,98
PER,DTPCV3,OMN,"2003",48079,47478,98.75
PER,DTPCV3,PAK,"2003",5417976,3832150,71
PER,DTPCV3,PLW,"2003",0,0,0
PER,DTPCV3,PAN,"2003",70670,60754,98
PER,DTPCV3,PNG,"2003",157602,82304,52
PER,DTPCV3,PRY,"2003",150428,128877,85.67
PER,DTPCV3,PER,"2003",584275,550406,94
PER,DTPCV3,PHL,"2003",2459795,1622404,84
PER,DTPCV3,POL,"2003",348104,343035,98.5
PER,DTPCV3,PRT,"2003",107658,102183,98.6
PER,DTPCV3,QAT,"2003",12777,11760,92
PER,DTPCV3,KOR,"2003",553312,536713,97
PER,DTPCV3,MDA,"2003",39747,38841,97.7
PER,DTPCV3,ROU,"2003",0,0,0
PER,DTPCV3,RUS,"2003",1321309,1271940,96.26
PER,DTPCV3,RWA,"2003",315874,302619,96
PER,DTPCV3,KNA,"2003",832,831,99
PER,DTPCV3,LCA,"2003",2601,2179,83.78
PER,DTPCV3,VCT,"2003",1948,1981,101.69
PER,DTPCV3,WSM,"2003",2814,2649,94
PER,DTPCV3,SMR,"2003",300,285,95
PER,DTPCV3,STP,"2003",4958,4642,94
PER,DTPCV3,SAU,"2003",0,0,95.2
PER,DTPCV3,SEN,"2003",438958,321612,73
PER,DTPCV3,SRB,"2003",71080,69484,97.8
PER,DTPCV3,SYC,"2003",1443,1442,100
PER,DTPCV3,SLE,"2003",185150,129131,70
PER,DTPCV3,SGP,"2003",0,0,95.5
PER,DTPCV3,SVK,"2003",50482,49780,98.6
PER,DTPCV3,SVN,"2003",17851,0,0
PER,DTPCV3,SLB,"2003",15091,10955,73
PER,DTPCV3,SOM,"2003",298982,79859,27
PER,DTPCV3,ZAF,"2003",928177,862442,93
PER,DTPCV3,ESP,"2003",403859,395902,98
PER,DTPCV3,LKA,"2003",335553,328760,97.9
PER,DTPCV3,SDN,"2003",1055557,780536,74
PER,DTPCV3,SUR,"2003",10188,7589,75
PER,DTPCV3,SWE,"2003",0,0,0
PER,DTPCV3,CHE,"2003",0,0,0
PER,DTPCV3,SYR,"2003",531500,540166,106.3
PER,DTPCV3,TJK,"2003",158343,152407,96
PER,DTPCV3,THA,"2003",0,0,0
PER,DTPCV3,TLS,"2003",24896,17461,70
PER,DTPCV3,TGO,"2003",206113,149062,72
PER,DTPCV3,TKL,"2003",24,10,70
PER,DTPCV3,TON,"2003",2691,2646,98.3
PER,DTPCV3,TTO,"2003",16819,15232,90.6
PER,DTPCV3,TUN,"2003",161812,152905,94.5
PER,DTPCV3,TUR,"2003",1360037,919430,68
PER,DTPCV3,TKM,"2003",85011,70805,83.3
PER,DTPCV3,TCA,"2003",365,0,0
PER,DTPCV3,TUV,"2003",0,0,93
PER,DTPCV3,UGA,"2003",1093481,888762,81
PER,DTPCV3,UKR,"2003",387144,377032,97.3
PER,DTPCV3,ARE,"2003",61050,57387,94
PER,DTPCV3,GBR,"2003",638920,580672,91
PER,DTPCV3,TZA,"2003",1322555,1256211,95
PER,DTPCV3,USA,"2003",0,0,0
PER,DTPCV3,URY,"2003",53256,48565,91.19
PER,DTPCV3,UZB,"2003",499446,490953,98.3
PER,DTPCV3,VUT,"2003",5578,2759,49
PER,DTPCV3,VEN,"2003",506527,344802,68
PER,DTPCV3,VNM,"2003",1500113,1503646,100
PER,DTPCV3,WLF,"2003",0,0,100
PER,DTPCV3,YEM,"2003",626703,413431,66
PER,DTPCV3,ZMB,"2003",514428,471726,91
PER,DTPCV3,ZWE,"2003",364642,230428,63
PER,DTPCV3,AFG,"2002",943215,448575,46.7
PER,DTPCV3,ALB,"2002",54236,53026,98
PER,DTPCV3,DZA,"2002",582830,502612,86
PER,DTPCV3,AND,"2002",0,0,0
PER,DTPCV3,AGO,"2002",636334,298374,47
PER,DTPCV3,ATG,"2002",1318,1290,98
PER,DTPCV3,ARG,"2002",700072,647814,92.5
PER,DTPCV3,ARM,"2002",31946,30024,93.9
PER,DTPCV3,AUS,"2002",63972,59284,92
PER,DTPCV3,AUT,"2002",75458,62312,83
PER,DTPCV3,AZE,"2002",96039,93217,97.06
PER,DTPCV3,BHS,"2002",0,0,94
PER,DTPCV3,BHR,"2002",13482,13227,98
PER,DTPCV3,BGD,"2002",3698418,3263819,88
PER,DTPCV3,BLR,"2002",88246,87285,98.9
PER,DTPCV3,BEL,"2002",0,0,0
PER,DTPCV3,BLZ,"2002",7556,6744,89
PER,DTPCV3,BEN,"2002",232239,236086,93
PER,DTPCV3,BTN,"2002",17911,14950,83
PER,DTPCV3,BOL,"2002",211361,216704,100
PER,DTPCV3,BIH,"2002",37881,30208,79.8
PER,DTPCV3,BWA,"2002",42845,37299,87
PER,DTPCV3,BRA,"2002",3309775,3176371,99
PER,DTPCV3,BRN,"2002",0,0,94
PER,DTPCV3,BGR,"2002",67262,61395,91.3
PER,DTPCV3,BFA,"2002",517063,357299,69
PER,DTPCV3,BDI,"2002",260091,245883,95
PER,DTPCV3,CPV,"2002",10400,9758,94
PER,DTPCV3,KHM,"2002",427046,275109,64
PER,DTPCV3,CMR,"2002",644192,407881,63
PER,DTPCV3,CAN,"2002",0,0,0
PER,DTPCV3,CAF,"2002",130549,29845,23
PER,DTPCV3,TCD,"2002",282320,113270,40
PER,DTPCV3,CHL,"2002",0,0,97
PER,DTPCV3,CHN,"2002",11327851,11133344,98.28
PER,DTPCV3,COL,"2002",949848,764972,81
PER,DTPCV3,COM,"2002",17267,0,89
PER,DTPCV3,COG,"2002",135950,55072,41
PER,DTPCV3,COK,"2002",296,296,97
PER,DTPCV3,CRI,"2002",0,0,94
PER,DTPCV3,CIV,"2002",700386,378091,54
PER,DTPCV3,HRV,"2002",42734,40457,94.67
PER,DTPCV3,CUB,"2002",141115,141649,100.3
PER,DTPCV3,CYP,"2002",0,0,0
PER,DTPCV3,CZE,"2002",6866,6712,97.7
PER,DTPCV3,PRK,"2002",353745,231001,65.3
PER,DTPCV3,COD,"2002",2188980,951760,43
PER,DTPCV3,DNK,"2002",65470,64221,98.1
PER,DTPCV3,DJI,"2002",24034,14845,61.77
PER,DTPCV3,DMA,"2002",1167,0,98.3
PER,DTPCV3,DOM,"2002",195053,159342,81.6
PER,DTPCV3,ECU,"2002",297103,263573,88.7
PER,DTPCV3,EGY,"2002",1758887,1702591,96.8
PER,DTPCV3,SLV,"2002",136906,145295,81
PER,DTPCV3,GNQ,"2002",18674,5763,30
PER,DTPCV3,ERI,"2002",111237,67337,61
PER,DTPCV3,EST,"2002",12720,12318,94
PER,DTPCV3,SWZ,"2002",27828,26099,94
PER,DTPCV3,ETH,"2002",2406851,1223373,51
PER,DTPCV3,FJI,"2002",17222,15716,91.26
PER,DTPCV3,FIN,"2002",0,0,0
PER,DTPCV3,FRA,"2002",0,0,0
PER,DTPCV3,GAB,"2002",52425,17242,33
PER,DTPCV3,GMB,"2002",56286,45080,80
PER,DTPCV3,GEO,"2002",44456,37805,85
PER,DTPCV3,DEU,"2002",538377,0,96
PER,DTPCV3,GHA,"2002",525008,623641,119
PER,DTPCV3,GRC,"2002",0,0,0
PER,DTPCV3,GRD,"2002",1864,1832,98
PER,DTPCV3,GTM,"2002",367510,346677,94
PER,DTPCV3,GIN,"2002",338243,195101,58
PER,DTPCV3,GNB,"2002",46683,31392,67
PER,DTPCV3,GUY,"2002",0,0,91
PER,DTPCV3,HTI,"2002",209652,107598,51.32
PER,DTPCV3,HND,"2002",192361,182333,95
PER,DTPCV3,HUN,"2002",94121,93956,99.8
PER,DTPCV3,ISL,"2002",0,0,0
PER,DTPCV3,IND,"2002",25196200,24484446,97
PER,DTPCV3,IDN,"2002",4694905,4206964,90
PER,DTPCV3,IRN,"2002",1162766,1148058,98.7
PER,DTPCV3,IRQ,"2002",0,0,0
PER,DTPCV3,IRL,"2002",57613,46959,83
PER,DTPCV3,ISR,"2002",112621,109463,97
PER,DTPCV3,ITA,"2002",123308,0,93
PER,DTPCV3,JAM,"2002",51509,44449,86
PER,DTPCV3,JPN,"2002",11174750,1134220,96.5
PER,DTPCV3,JOR,"2002",150035,138282,92
PER,DTPCV3,KAZ,"2002",219167,216879,98.9
PER,DTPCV3,KEN,"2002",1189684,775355,65
PER,DTPCV3,KIR,"2002",1632,1875,102.3
PER,DTPCV3,KWT,"2002",0,0,0
PER,DTPCV3,KGZ,"2002",91229,89630,98.2
PER,DTPCV3,LAO,"2002",159400,87829,55
PER,DTPCV3,LVA,"2002",19832,19976,101
PER,DTPCV3,LBN,"2002",66000,23109,35
PER,DTPCV3,LSO,"2002",47000,27977,60
PER,DTPCV3,LBR,"2002",159105,81306,51
PER,DTPCV3,LBY,"2002",96139,89891,93.5
PER,DTPCV3,LTU,"2002",30626,29030,94.8
PER,DTPCV3,LUX,"2002",0,0,0
PER,DTPCV3,MDG,"2002",563595,348617,62
PER,DTPCV3,MWI,"2002",532521,338870,64
PER,DTPCV3,MYS,"2002",496769,480968,96
PER,DTPCV3,MDV,"2002",5055,4979,98.5
PER,DTPCV3,MLI,"2002",430678,316748,74
PER,DTPCV3,MLT,"2002",3566,2570,72.07
PER,DTPCV3,MHL,"2002",1338,912,69
PER,DTPCV3,MRT,"2002",109544,90736,83
PER,DTPCV3,MUS,"2002",0,0,0
PER,DTPCV3,MEX,"2002",2067380,1877181,97
PER,DTPCV3,FSM,"2002",0,0,0
PER,DTPCV3,MCO,"2002",0,0,0
PER,DTPCV3,MNG,"2002",45436,44563,98
PER,DTPCV3,MAR,"2002",632600,597641,90
PER,DTPCV3,MOZ,"2002",723301,604174,84
PER,DTPCV3,MMR,"2002",1323116,1023186,77
PER,DTPCV3,NAM,"2002",56450,43901,78
PER,DTPCV3,NRU,"2002",300,239,80
PER,DTPCV3,NPL,"2002",737032,591934,80.3
PER,DTPCV3,NLD,"2002",208521,202584,97.2
PER,DTPCV3,NZL,"2002",0,0,0
PER,DTPCV3,NIC,"2002",0,0,85
PER,DTPCV3,NER,"2002",549931,120515,21
PER,DTPCV3,NGA,"2002",5054374,520934,0
PER,DTPCV3,NIU,"2002",32,34,100
PER,DTPCV3,MKD,"2002",24455,23331,95.4
PER,DTPCV3,NOR,"2002",55000,0,93
PER,DTPCV3,PSE,"2002",0,0,97
PER,DTPCV3,OMN,"2002",47533,46865,98.59
PER,DTPCV3,PAK,"2002",5262048,3607388,69
PER,DTPCV3,PLW,"2002",312,308,99
PER,DTPCV3,PAN,"2002",0,0,101
PER,DTPCV3,PNG,"2002",165622,81884,49
PER,DTPCV3,PER,"2002",0,0,95
PER,DTPCV3,PHL,"2002",2403000,1656091,79
PER,DTPCV3,POL,"2002",361137,356217,98.6
PER,DTPCV3,PRT,"2002",113801,106751,93.8
PER,DTPCV3,QAT,"2002",12100,11558,96
PER,DTPCV3,KOR,"2002",596190,1743561,97
PER,DTPCV3,MDA,"2002",39087,37936,97.1
PER,DTPCV3,ROU,"2002",0,0,0
PER,DTPCV3,RUS,"2002",1247036,1192414,95.6
PER,DTPCV3,RWA,"2002",325682,285484,88
PER,DTPCV3,WSM,"2002",3920,3756,96
PER,DTPCV3,SMR,"2002",295,285,96.6
PER,DTPCV3,STP,"2002",4888,4545,91
PER,DTPCV3,SAU,"2002",0,0,94.7
PER,DTPCV3,SEN,"2002",429235,282725,66
PER,DTPCV3,SRB,"2002",126051,109309,86.7
PER,DTPCV3,SYC,"2002",1440,1436,100
PER,DTPCV3,SLE,"2002",178996,110467,62
PER,DTPCV3,SGP,"2002",47640,43869,95.4
PER,DTPCV3,SVK,"2002",53979,53579,99.3
PER,DTPCV3,SVN,"2002",17821,0,0
PER,DTPCV3,SLB,"2002",14680,10492,71.4
PER,DTPCV3,SOM,"2002",250000,70588,29
PER,DTPCV3,ZAF,"2002",930360,585979,76
PER,DTPCV3,ESP,"2002",410634,394951,98
PER,DTPCV3,LKA,"2002",354000,344518,97.3
PER,DTPCV3,SDN,"2002",1028126,660209,64.2
PER,DTPCV3,SUR,"2002",0,0,73
PER,DTPCV3,SWE,"2002",0,0,0
PER,DTPCV3,CHE,"2002",0,0,0
PER,DTPCV3,SYR,"2002",490243,483420,99
PER,DTPCV3,TJK,"2002",156032,153342,98.2
PER,DTPCV3,THA,"2002",0,0,0
PER,DTPCV3,TLS,"2002",24896,14179,57
PER,DTPCV3,TGO,"2002",194075,114428,59
PER,DTPCV3,TON,"2002",1701,1537,90.1
PER,DTPCV3,TUN,"2002",161178,154175,95.6
PER,DTPCV3,TUR,"2002",1360037,1058083,78
PER,DTPCV3,TKM,"2002",83186,81297,97.7
PER,DTPCV3,TUV,"2002",204,200,98
PER,DTPCV3,UGA,"2002",1153898,835044,72
PER,DTPCV3,UKR,"2002",367971,363561,98.8
PER,DTPCV3,ARE,"2002",59335,55774,94
PER,DTPCV3,GBR,"2002",673205,627334,91
PER,DTPCV3,TZA,"2002",1378502,1227059,89
PER,DTPCV3,URY,"2002",0,0,95
PER,DTPCV3,UZB,"2002",520475,508301,99
PER,DTPCV3,VUT,"2002",0,3870,0
PER,DTPCV3,VEN,"2002",555390,358516,65
PER,DTPCV3,VNM,"2002",1465191,1095899,75
PER,DTPCV3,YEM,"2002",599023,414564,69
PER,DTPCV3,ZMB,"2002",458030,406564,88
PER,DTPCV3,ZWE,"2002",427273,235988,55
PER,DTPCV3,AFG,"2001",747690,402993,54
PER,DTPCV3,ALB,"2001",50999,49918,97.8
PER,DTPCV3,DZA,"2001",561359,467756,83
PER,DTPCV3,ASM,"2001",0,0,0
PER,DTPCV3,AND,"2001",0,0,0
PER,DTPCV3,AGO,"2001",619915,257107,41
PER,DTPCV3,AIA,"2001",0,0,105.98
PER,DTPCV3,ATG,"2001",1593,1562,98
PER,DTPCV3,ARG,"2001",716557,593898,83
PER,DTPCV3,ARM,"2001",34277,32107,93.7
PER,DTPCV3,AUS,"2001",62160,57198,92
PER,DTPCV3,AUT,"2001",81233,60446,84
PER,DTPCV3,AZE,"2001",98183,95805,98
PER,DTPCV3,BHS,"2001",0,0,98.13
PER,DTPCV3,BHR,"2001",13352,13244,99
PER,DTPCV3,BGD,"2001",3201664,3097460,97
PER,DTPCV3,BRB,"2001",3981,3329,83.6
PER,DTPCV3,BLR,"2001",90545,89864,99.3
PER,DTPCV3,BEL,"2001",0,0,0
PER,DTPCV3,BLZ,"2001",0,0,96
PER,DTPCV3,BEN,"2001",248880,208763,84
PER,DTPCV3,BMU,"2001",0,0,64.49
PER,DTPCV3,BTN,"2001",17474,15048,86
PER,DTPCV3,BOL,"2001",257098,232651,90.5
PER,DTPCV3,BIH,"2001",41715,38141,91.4
PER,DTPCV3,BWA,"2001",54020,39904,74
PER,DTPCV3,BRA,"2001",3342195,3169621,98
PER,DTPCV3,VGB,"2001",0,0,122.81
PER,DTPCV3,BRN,"2001",7331,7508,101
PER,DTPCV3,BGR,"2001",69152,64722,98
PER,DTPCV3,BFA,"2001",478519,323986,64
PER,DTPCV3,BDI,"2001",270529,174094,64
PER,DTPCV3,CPV,"2001",12955,10041,77.5
PER,DTPCV3,KHM,"2001",409458,289952,71
PER,DTPCV3,CMR,"2001",626328,269321,43
PER,DTPCV3,CAN,"2001",0,0,0
PER,DTPCV3,CYM,"2001",0,0,92.16
