inf_type,country,year,cases
RUB,MKD,"2015",1
RUB,MNP,"2015",0
RUB,NOR,"2015",0
RUB,PSE,"2015",0
RUB,OMN,"2015",0
RUB,PAK,"2015",282
RUB,PLW,"2015",0
RUB,PAN,"2015",0
RUB,PNG,"2015",4
RUB,PRY,"2015",0
RUB,PER,"2015",0
RUB,PHL,"2015",154
RUB,POL,"2015",0
RUB,PRT,"2015",0
RUB,QAT,"2015",7
RUB,KOR,"2015",3
RUB,MDA,"2015",0
RUB,ROU,"2015",8
RUB,RUS,"2015",25
RUB,RWA,"2015",1
RUB,KNA,"2015",0
RUB,LCA,"2015",0
RUB,VCT,"2015",0
RUB,WSM,"2015",0
RUB,SMR,"2015",0
RUB,STP,"2015",3
RUB,SAU,"2015",4
RUB,SEN,"2015",15
RUB,SRB,"2015",10
RUB,SYC,"2015",0
RUB,SLE,"2015",10
RUB,SGP,"2015",0
RUB,SXM,"2015",0
RUB,SVK,"2015",0
RUB,SVN,"2015",0
RUB,SLB,"2015",0
RUB,SOM,"2015",0
RUB,ZAF,"2015",54
RUB,SSD,"2015",47
RUB,ESP,"2015",3
RUB,LKA,"2015",9
RUB,SDN,"2015",1052
RUB,SUR,"2015",0
RUB,SWE,"2015",0
RUB,CHE,"2015",3
RUB,SYR,"2015",0
RUB,TJK,"2015",1
RUB,THA,"2015",240
RUB,TLS,"2015",5
RUB,TGO,"2015",0
RUB,TON,"2015",0
RUB,TTO,"2015",0
RUB,TUN,"2015",25
RUB,TKM,"2015",0
RUB,TCA,"2015",0
RUB,TUV,"2015",0
RUB,TUR,"2015",16
RUB,UGA,"2015",1055
RUB,UKR,"2015",248
RUB,ARE,"2015",177
RUB,GBR,"2015",3
RUB,TZA,"2015",45
RUB,USA,"2015",5
RUB,URY,"2015",0
RUB,UZB,"2015",0
RUB,VUT,"2015",0
RUB,VEN,"2015",0
RUB,VNM,"2015",798
RUB,YEM,"2015",162
RUB,ZMB,"2015",94
RUB,ZWE,"2015",0
RUB,AFG,"2014",43
RUB,ALB,"2014",0
RUB,DZA,"2014",3
RUB,ASM,"2014",0
RUB,AND,"2014",0
RUB,AGO,"2014",112
RUB,ATG,"2014",0
RUB,ARG,"2014",2
RUB,ARM,"2014",0
RUB,ABW,"2014",0
RUB,AUS,"2014",17
RUB,AUT,"2014",11
RUB,AZE,"2014",0
RUB,BHS,"2014",0
RUB,BHR,"2014",8
RUB,BGD,"2014",381
RUB,BRB,"2014",0
RUB,BLR,"2014",1
RUB,BEL,"2014",0
RUB,BLZ,"2014",0
RUB,BEN,"2014",8
RUB,BMU,"2014",0
RUB,BTN,"2014",0
RUB,BOL,"2014",0
RUB,BIH,"2014",0
RUB,BWA,"2014",508
RUB,BRA,"2014",1
RUB,VGB,"2014",0
RUB,BRN,"2014",0
RUB,BGR,"2014",7
RUB,BFA,"2014",57
RUB,BDI,"2014",71
RUB,CPV,"2014",0
RUB,KHM,"2014",29
RUB,CMR,"2014",147
RUB,CAN,"2014",1
RUB,CYM,"2014",0
RUB,CAF,"2014",507
RUB,TCD,"2014",0
RUB,CHL,"2014",0
RUB,CHN,"2014",11793
RUB,HKG,"2014",7
RUB,COL,"2014",0
RUB,COM,"2014",35
RUB,COG,"2014",45
RUB,CRI,"2014",0
RUB,HRV,"2014",0
RUB,CUB,"2014",0
RUB,CUW,"2014",0
RUB,CYP,"2014",0
RUB,CZE,"2014",1
RUB,CIV,"2014",54
RUB,PRK,"2014",0
RUB,COD,"2014",864
RUB,DNK,"2014",0
RUB,DJI,"2014",0
RUB,DMA,"2014",0
RUB,DOM,"2014",0
RUB,ECU,"2014",0
RUB,EGY,"2014",21
RUB,SLV,"2014",0
RUB,GNQ,"2014",0
RUB,ERI,"2014",109
RUB,EST,"2014",0
RUB,SWZ,"2014",1
RUB,ETH,"2014",213
RUB,FJI,"2014",0
RUB,FIN,"2014",0
RUB,FRA,"2014",0
RUB,PYF,"2014",0
RUB,GAB,"2014",137
RUB,GMB,"2014",35
RUB,GEO,"2014",149
RUB,DEU,"2014",151
RUB,GHA,"2014",26
RUB,GRC,"2014",0
RUB,GRD,"2014",0
RUB,GUM,"2014",0
RUB,GTM,"2014",0
RUB,GIN,"2014",8
RUB,GNB,"2014",3
RUB,GUY,"2014",0
RUB,HTI,"2014",0
RUB,HND,"2014",0
RUB,HUN,"2014",0
RUB,ISL,"2014",0
RUB,IND,"2014",4870
RUB,IDN,"2014",3542
RUB,IRN,"2014",14
RUB,IRQ,"2014",8
RUB,IRL,"2014",3
RUB,ISR,"2014",0
RUB,ITA,"2014",0
RUB,JAM,"2014",0
RUB,JPN,"2014",320
RUB,JOR,"2014",1
RUB,KAZ,"2014",152
RUB,KEN,"2014",651
RUB,KIR,"2014",0
RUB,XKX,"2014",0
RUB,KWT,"2014",12
RUB,KGZ,"2014",24
RUB,LAO,"2014",2
RUB,LVA,"2014",1
RUB,LBN,"2014",18
RUB,LSO,"2014",296
RUB,LBR,"2014",0
RUB,LBY,"2014",5
RUB,LTU,"2014",0
RUB,LUX,"2014",0
RUB,MDG,"2014",162
RUB,MWI,"2014",433
RUB,MYS,"2014",230
RUB,MDV,"2014",0
RUB,MLI,"2014",19
RUB,MLT,"2014",0
RUB,MHL,"2014",0
RUB,MRT,"2014",49
RUB,MUS,"2014",6
RUB,MEX,"2014",0
RUB,FSM,"2014",0
RUB,MCO,"2014",0
RUB,MNG,"2014",1
RUB,MNE,"2014",0
RUB,MAR,"2014",0
RUB,MOZ,"2014",210
RUB,MMR,"2014",30
RUB,NAM,"2014",357
RUB,NRU,"2014",0
RUB,NPL,"2014",704
RUB,NLD,"2014",2
RUB,NCL,"2014",0
RUB,NZL,"2014",4
RUB,NIC,"2014",0
RUB,NER,"2014",8
RUB,NGA,"2014",102
RUB,MKD,"2014",0
RUB,MNP,"2014",0
RUB,NOR,"2014",3
RUB,PSE,"2014",0
RUB,OMN,"2014",0
RUB,PAK,"2014",320
RUB,PLW,"2014",0
RUB,PAN,"2014",0
RUB,PNG,"2014",84
RUB,PRY,"2014",0
RUB,PER,"2014",0
RUB,PHL,"2014",264
RUB,POL,"2014",0
RUB,PRT,"2014",5
RUB,QAT,"2014",20
RUB,KOR,"2014",11
RUB,MDA,"2014",0
RUB,ROU,"2014",30
RUB,RUS,"2014",72
RUB,RWA,"2014",15
RUB,KNA,"2014",0
RUB,LCA,"2014",0
RUB,VCT,"2014",0
RUB,WSM,"2014",0
RUB,SMR,"2014",0
RUB,STP,"2014",0
RUB,SAU,"2014",23
RUB,SEN,"2014",101
RUB,SRB,"2014",2
RUB,SYC,"2014",0
RUB,SLE,"2014",0
RUB,SGP,"2014",0
RUB,SXM,"2014",0
RUB,SVK,"2014",0
RUB,SVN,"2014",0
RUB,SLB,"2014",0
RUB,SOM,"2014",1
RUB,ZAF,"2014",10
RUB,SSD,"2014",0
RUB,ESP,"2014",5
RUB,LKA,"2014",10
RUB,SDN,"2014",817
RUB,SUR,"2014",0
RUB,SWE,"2014",0
RUB,CHE,"2014",4
RUB,SYR,"2014",5
RUB,TJK,"2014",0
RUB,THA,"2014",152
RUB,TLS,"2014",1
RUB,TGO,"2014",16
RUB,TON,"2014",0
RUB,TTO,"2014",0
RUB,TUN,"2014",17
RUB,TKM,"2014",0
RUB,TCA,"2014",0
RUB,TUV,"2014",0
RUB,TUR,"2014",31
RUB,UGA,"2014",291
RUB,UKR,"2014",0
RUB,ARE,"2014",14
RUB,GBR,"2014",1
RUB,TZA,"2014",529
RUB,USA,"2014",6
RUB,URY,"2014",0
RUB,UZB,"2014",0
RUB,VUT,"2014",0
RUB,VEN,"2014",0
RUB,VNM,"2014",59
RUB,YEM,"2014",1598
RUB,ZMB,"2014",74
RUB,ZWE,"2014",1130
RUB,AFG,"2013",367
RUB,ALB,"2013",0
RUB,DZA,"2013",414
RUB,ASM,"2013",0
RUB,AND,"2013",0
RUB,AGO,"2013",36
RUB,ATG,"2013",0
RUB,ARG,"2013",0
RUB,ARM,"2013",4
RUB,ABW,"2013",0
RUB,AUS,"2013",26
RUB,AUT,"2013",0
RUB,AZE,"2013",0
RUB,BHS,"2013",0
RUB,BHR,"2013",2
RUB,BGD,"2013",3034
RUB,BRB,"2013",0
RUB,BLR,"2013",1
RUB,BEL,"2013",0
RUB,BLZ,"2013",0
RUB,BEN,"2013",10
RUB,BMU,"2013",0
RUB,BTN,"2013",6
RUB,BOL,"2013",0
RUB,BIH,"2013",0
RUB,BWA,"2013",121
RUB,BRA,"2013",0
RUB,VGB,"2013",0
RUB,BRN,"2013",0
RUB,BGR,"2013",10
RUB,BFA,"2013",27
RUB,BDI,"2013",7
RUB,CPV,"2013",3
RUB,KHM,"2013",104
RUB,CMR,"2013",148
RUB,CAN,"2013",2
RUB,CYM,"2013",0
RUB,CAF,"2013",31
RUB,TCD,"2013",0
RUB,CHL,"2013",0
RUB,CHN,"2013",17580
RUB,HKG,"2013",44
RUB,COL,"2013",0
RUB,COM,"2013",0
RUB,COG,"2013",107
RUB,CRI,"2013",0
RUB,HRV,"2013",1
RUB,CUB,"2013",0
RUB,CUW,"2013",0
RUB,CYP,"2013",0
RUB,CZE,"2013",0
RUB,CIV,"2013",98
RUB,PRK,"2013",0
RUB,COD,"2013",1704
RUB,DNK,"2013",0
RUB,DJI,"2013",0
RUB,DMA,"2013",0
RUB,DOM,"2013",0
RUB,ECU,"2013",0
RUB,EGY,"2013",34
RUB,SLV,"2013",0
RUB,GNQ,"2013",0
RUB,ERI,"2013",19
RUB,EST,"2013",2
RUB,SWZ,"2013",110
RUB,ETH,"2013",793
RUB,FJI,"2013",0
RUB,FIN,"2013",0
RUB,FRA,"2013",0
RUB,PYF,"2013",0
RUB,GAB,"2013",5
RUB,GMB,"2013",66
RUB,GEO,"2013",224
RUB,DEU,"2013",0
RUB,GHA,"2013",168
RUB,GRC,"2013",0
RUB,GRD,"2013",0
RUB,GUM,"2013",0
RUB,GTM,"2013",0
RUB,GIN,"2013",10
RUB,GNB,"2013",0
RUB,GUY,"2013",0
RUB,HTI,"2013",0
RUB,HND,"2013",0
RUB,HUN,"2013",0
RUB,ISL,"2013",0
RUB,IND,"2013",3698
RUB,IDN,"2013",2355
RUB,IRN,"2013",32
RUB,IRQ,"2013",30
RUB,IRL,"2013",0
RUB,ISR,"2013",1
RUB,ITA,"2013",0
RUB,JAM,"2013",0
RUB,JPN,"2013",14359
RUB,JOR,"2013",1
RUB,KAZ,"2013",36
RUB,KEN,"2013",299
RUB,KIR,"2013",0
RUB,XKX,"2013",0
RUB,KWT,"2013",4
RUB,KGZ,"2013",12
RUB,LAO,"2013",83
RUB,LVA,"2013",0
RUB,LBN,"2013",27
RUB,LSO,"2013",516
RUB,LBR,"2013",0
RUB,LBY,"2013",0
RUB,LTU,"2013",2
RUB,LUX,"2013",0
RUB,MDG,"2013",131
RUB,MWI,"2013",23
RUB,MYS,"2013",1138
RUB,MDV,"2013",0
RUB,MLI,"2013",19
RUB,MLT,"2013",0
RUB,MHL,"2013",0
RUB,MRT,"2013",61
RUB,MUS,"2013",10
RUB,MEX,"2013",0
RUB,FSM,"2013",0
RUB,MCO,"2013",0
RUB,MNG,"2013",8
RUB,MNE,"2013",0
RUB,MAR,"2013",59
RUB,MOZ,"2013",127
RUB,MMR,"2013",23
RUB,NAM,"2013",40
RUB,NRU,"2013",0
RUB,NPL,"2013",755
RUB,NLD,"2013",58
RUB,NCL,"2013",0
RUB,NZL,"2013",1
RUB,NIC,"2013",0
RUB,NER,"2013",6
RUB,NGA,"2013",88
RUB,MKD,"2013",0
RUB,MNP,"2013",0
RUB,NOR,"2013",3
RUB,PSE,"2013",0
RUB,OMN,"2013",0
RUB,PAK,"2013",1113
RUB,PLW,"2013",0
RUB,PAN,"2013",0
RUB,PNG,"2013",5
RUB,PRY,"2013",0
RUB,PER,"2013",0
RUB,PHL,"2013",254
RUB,POL,"2013",38546
RUB,PRT,"2013",0
RUB,QAT,"2013",58
RUB,KOR,"2013",17
RUB,MDA,"2013",0
RUB,ROU,"2013",145
RUB,RUS,"2013",233
RUB,RWA,"2013",50
RUB,KNA,"2013",0
RUB,LCA,"2013",0
RUB,VCT,"2013",0
RUB,WSM,"2013",0
RUB,SMR,"2013",0
RUB,STP,"2013",0
RUB,SAU,"2013",1164
RUB,SEN,"2013",44
RUB,SRB,"2013",11
RUB,SYC,"2013",0
RUB,SLE,"2013",0
RUB,SGP,"2013",48
RUB,SXM,"2013",0
RUB,SVK,"2013",0
RUB,SVN,"2013",0
RUB,SLB,"2013",0
RUB,SOM,"2013",0
RUB,ZAF,"2013",103
RUB,SSD,"2013",0
RUB,ESP,"2013",2
RUB,LKA,"2013",24
RUB,SDN,"2013",291
RUB,SUR,"2013",0
RUB,SWE,"2013",0
RUB,CHE,"2013",6
RUB,SYR,"2013",1
RUB,TJK,"2013",0
RUB,THA,"2013",539
RUB,TLS,"2013",0
RUB,TGO,"2013",38
RUB,TON,"2013",0
RUB,TTO,"2013",0
RUB,TUN,"2013",15
RUB,TKM,"2013",0
RUB,TCA,"2013",0
RUB,TUV,"2013",0
RUB,TUR,"2013",81
RUB,UGA,"2013",7878
RUB,UKR,"2013",0
RUB,ARE,"2013",0
RUB,GBR,"2013",13
RUB,TZA,"2013",116
RUB,USA,"2013",9
RUB,URY,"2013",0
RUB,UZB,"2013",0
RUB,VUT,"2013",0
RUB,VEN,"2013",0
RUB,VNM,"2013",54
RUB,YEM,"2013",706
RUB,ZMB,"2013",183
RUB,ZWE,"2013",130
RUB,AFG,"2012",0
RUB,ALB,"2012",1
RUB,DZA,"2012",420
RUB,ASM,"2012",0
RUB,AND,"2012",0
RUB,AGO,"2012",65
RUB,ATG,"2012",0
RUB,ARG,"2012",1
RUB,ARM,"2012",1
RUB,ABW,"2012",0
RUB,AUS,"2012",35
RUB,AUT,"2012",23
RUB,AZE,"2012",0
RUB,BHS,"2012",0
RUB,BHR,"2012",4
RUB,BGD,"2012",3245
RUB,BRB,"2012",0
RUB,BLR,"2012",10
RUB,BEL,"2012",0
RUB,BLZ,"2012",0
RUB,BEN,"2012",41
RUB,BMU,"2012",0
RUB,BTN,"2012",2
RUB,BOL,"2012",0
RUB,BIH,"2012",17
RUB,BWA,"2012",163
RUB,BRA,"2012",0
RUB,VGB,"2012",0
RUB,BRN,"2012",1
RUB,BGR,"2012",18
RUB,BFA,"2012",677
RUB,BDI,"2012",11
RUB,CPV,"2012",18
RUB,KHM,"2012",185
RUB,CMR,"2012",147
RUB,CAN,"2012",2
RUB,CYM,"2012",0
RUB,CAF,"2012",11
RUB,TCD,"2012",0
RUB,CHL,"2012",0
RUB,CHN,"2012",40156
RUB,HKG,"2012",44
RUB,COL,"2012",1
RUB,COM,"2012",0
RUB,COG,"2012",22
RUB,CRI,"2012",0
RUB,HRV,"2012",1
RUB,CUB,"2012",0
RUB,CUW,"2012",0
RUB,CYP,"2012",0
RUB,CZE,"2012",6
RUB,CIV,"2012",298
RUB,PRK,"2012",1
RUB,COD,"2012",1860
RUB,DNK,"2012",0
RUB,DJI,"2012",0
RUB,DMA,"2012",0
RUB,DOM,"2012",0
RUB,ECU,"2012",0
RUB,EGY,"2012",35
RUB,SLV,"2012",0
RUB,GNQ,"2012",0
RUB,ERI,"2012",18
RUB,EST,"2012",0
RUB,SWZ,"2012",23
RUB,ETH,"2012",795
RUB,FJI,"2012",25
RUB,FIN,"2012",0
RUB,FRA,"2012",0
RUB,PYF,"2012",0
RUB,GAB,"2012",2
RUB,GMB,"2012",39
RUB,GEO,"2012",75
RUB,DEU,"2012",0
RUB,GHA,"2012",272
RUB,GRC,"2012",0
RUB,GRD,"2012",0
RUB,GUM,"2012",0
RUB,GTM,"2012",0
RUB,GIN,"2012",55
RUB,GNB,"2012",23
RUB,GUY,"2012",0
RUB,HTI,"2012",0
RUB,HND,"2012",0
RUB,HUN,"2012",7
RUB,ISL,"2012",2
RUB,IND,"2012",1232
RUB,IDN,"2012",1020
RUB,IRN,"2012",30
RUB,IRQ,"2012",22
RUB,IRL,"2012",10
RUB,ISR,"2012",1
RUB,ITA,"2012",85
RUB,JAM,"2012",0
RUB,JPN,"2012",2353
RUB,JOR,"2012",0
RUB,KAZ,"2012",13
RUB,KEN,"2012",0
RUB,KIR,"2012",0
RUB,XKX,"2012",0
RUB,KWT,"2012",13
RUB,KGZ,"2012",6
RUB,LAO,"2012",78
RUB,LVA,"2012",8
RUB,LBN,"2012",3
RUB,LSO,"2012",68
RUB,LBR,"2012",39
RUB,LBY,"2012",1
RUB,LTU,"2012",0
RUB,LUX,"2012",1
RUB,MDG,"2012",110
RUB,MWI,"2012",56
RUB,MYS,"2012",789
RUB,MDV,"2012",0
RUB,MLI,"2012",19
RUB,MLT,"2012",0
RUB,MHL,"2012",0
RUB,MRT,"2012",0
RUB,MUS,"2012",9
RUB,MEX,"2012",2
RUB,FSM,"2012",0
RUB,MCO,"2012",0
RUB,MNG,"2012",240
RUB,MNE,"2012",0
RUB,MAR,"2012",3
RUB,MOZ,"2012",428
RUB,MMR,"2012",21
RUB,NAM,"2012",42
RUB,NRU,"2012",0
RUB,NPL,"2012",801
RUB,NLD,"2012",1
RUB,NCL,"2012",0
RUB,NZL,"2012",4
RUB,NIC,"2012",0
RUB,NER,"2012",77
RUB,NGA,"2012",239
RUB,MKD,"2012",4
RUB,MNP,"2012",0
RUB,NOR,"2012",1
RUB,PSE,"2012",0
RUB,OMN,"2012",13
RUB,PAK,"2012",483
RUB,PLW,"2012",0
RUB,PAN,"2012",0
RUB,PNG,"2012",33
RUB,PRY,"2012",0
RUB,PER,"2012",0
RUB,PHL,"2012",100
RUB,POL,"2012",6263
RUB,PRT,"2012",3
RUB,QAT,"2012",20
RUB,KOR,"2012",27
RUB,MDA,"2012",3
RUB,ROU,"2012",20812
RUB,RUS,"2012",1003
RUB,RWA,"2012",172
RUB,KNA,"2012",0
RUB,LCA,"2012",0
RUB,VCT,"2012",0
RUB,WSM,"2012",0
RUB,SMR,"2012",0
RUB,STP,"2012",0
RUB,SAU,"2012",18
RUB,SEN,"2012",44
RUB,SRB,"2012",14
RUB,SYC,"2012",0
RUB,SLE,"2012",0
RUB,SGP,"2012",64
RUB,SXM,"2012",0
RUB,SVK,"2012",0
RUB,SVN,"2012",0
RUB,SLB,"2012",0
RUB,SOM,"2012",0
RUB,ZAF,"2012",2298
RUB,SSD,"2012",20
RUB,ESP,"2012",64
RUB,LKA,"2012",54
RUB,SDN,"2012",191
RUB,SUR,"2012",0
RUB,SWE,"2012",50
RUB,CHE,"2012",10
RUB,SYR,"2012",1
RUB,TJK,"2012",1
RUB,THA,"2012",493
RUB,TLS,"2012",8
RUB,TGO,"2012",33
RUB,TON,"2012",0
RUB,TTO,"2012",0
RUB,TUN,"2012",615
RUB,TKM,"2012",0
RUB,TCA,"2012",0
RUB,TUV,"2012",0
RUB,TUR,"2012",43
RUB,UGA,"2012",2027
RUB,UKR,"2012",1952
RUB,ARE,"2012",30
RUB,GBR,"2012",70
RUB,TZA,"2012",55
RUB,USA,"2012",9
RUB,URY,"2012",0
RUB,UZB,"2012",0
RUB,VUT,"2012",0
RUB,VEN,"2012",0
RUB,VNM,"2012",185
RUB,YEM,"2012",199
RUB,ZMB,"2012",134
RUB,ZWE,"2012",20
RUB,AFG,"2011",750
RUB,ALB,"2011",5
RUB,DZA,"2011",170
RUB,ASM,"2011",0
RUB,AND,"2011",0
RUB,AGO,"2011",24
RUB,ATG,"2011",0
RUB,ARG,"2011",1
RUB,ARM,"2011",0
RUB,ABW,"2011",0
RUB,AUS,"2011",60
RUB,AUT,"2011",2
RUB,AZE,"2011",0
RUB,BHS,"2011",0
RUB,BHR,"2011",3
RUB,BGD,"2011",5631
RUB,BRB,"2011",0
RUB,BLR,"2011",20
RUB,BEL,"2011",0
RUB,BLZ,"2011",0
RUB,BEN,"2011",20
RUB,BMU,"2011",0
RUB,BTN,"2011",3
RUB,BOL,"2011",0
RUB,BIH,"2011",31
RUB,BWA,"2011",214
RUB,BRA,"2011",0
RUB,VGB,"2011",0
RUB,BRN,"2011",2
RUB,BGR,"2011",41
RUB,BFA,"2011",0
RUB,BDI,"2011",67
RUB,CPV,"2011",10
RUB,KHM,"2011",1096
RUB,CMR,"2011",106
RUB,CAN,"2011",1
RUB,CYM,"2011",0
RUB,CAF,"2011",15
RUB,TCD,"2011",0
RUB,CHL,"2011",1
RUB,CHN,"2011",65549
RUB,HKG,"2011",86
RUB,COL,"2011",1
RUB,COM,"2011",0
RUB,COG,"2011",0
RUB,CRI,"2011",0
RUB,HRV,"2011",0
RUB,CUB,"2011",0
RUB,CUW,"2011",0
RUB,CYP,"2011",0
RUB,CZE,"2011",27
RUB,CIV,"2011",43
RUB,PRK,"2011",5
RUB,COD,"2011",318
RUB,DNK,"2011",0
RUB,DJI,"2011",15
RUB,DMA,"2011",0
RUB,DOM,"2011",0
RUB,ECU,"2011",0
RUB,EGY,"2011",30
RUB,SLV,"2011",0
RUB,GNQ,"2011",0
RUB,ERI,"2011",354
RUB,EST,"2011",0
RUB,SWZ,"2011",20
RUB,ETH,"2011",174
RUB,FJI,"2011",0
RUB,FIN,"2011",2
RUB,FRA,"2011",0
RUB,PYF,"2011",0
RUB,GAB,"2011",4
RUB,GMB,"2011",42
RUB,GEO,"2011",64
RUB,DEU,"2011",0
RUB,GHA,"2011",712
RUB,GRC,"2011",0
RUB,GRD,"2011",0
RUB,GUM,"2011",0
RUB,GTM,"2011",0
RUB,GIN,"2011",34
RUB,GNB,"2011",3
RUB,GUY,"2011",0
RUB,HTI,"2011",0
RUB,HND,"2011",0
RUB,HUN,"2011",3
RUB,ISL,"2011",0
RUB,IND,"2011",0
RUB,IDN,"2011",1959
RUB,IRN,"2011",20
RUB,IRQ,"2011",18
RUB,IRL,"2011",6
RUB,ISR,"2011",1
RUB,ITA,"2011",84
RUB,JAM,"2011",0
RUB,JPN,"2011",369
RUB,JOR,"2011",1
RUB,KAZ,"2011",44
RUB,KEN,"2011",610
RUB,KIR,"2011",0
RUB,XKX,"2011",0
RUB,KWT,"2011",38
RUB,KGZ,"2011",3
RUB,LAO,"2011",169
RUB,LVA,"2011",2
RUB,LBN,"2011",4
RUB,LSO,"2011",172
RUB,LBR,"2011",0
RUB,LBY,"2011",0
RUB,LTU,"2011",0
RUB,LUX,"2011",0
RUB,MDG,"2011",196
RUB,MWI,"2011",267
RUB,MYS,"2011",374
RUB,MDV,"2011",1
RUB,MLI,"2011",125
RUB,MLT,"2011",1
RUB,MHL,"2011",0
RUB,MRT,"2011",0
RUB,MUS,"2011",4
RUB,MEX,"2011",0
RUB,FSM,"2011",0
RUB,MCO,"2011",0
RUB,MNG,"2011",13
RUB,MNE,"2011",0
RUB,MAR,"2011",8
RUB,MOZ,"2011",143
RUB,MMR,"2011",103
RUB,NAM,"2011",140
RUB,NRU,"2011",0
RUB,NPL,"2011",1175
RUB,NLD,"2011",2
RUB,NCL,"2011",0
RUB,NZL,"2011",22
RUB,NIC,"2011",0
RUB,NER,"2011",19
RUB,NGA,"2011",3691
RUB,MKD,"2011",8
RUB,MNP,"2011",0
RUB,NOR,"2011",2
RUB,PSE,"2011",0
RUB,OMN,"2011",1
RUB,PAK,"2011",189
RUB,PLW,"2011",0
RUB,PAN,"2011",0
RUB,PNG,"2011",19
RUB,PRY,"2011",0
RUB,PER,"2011",0
RUB,PHL,"2011",926
RUB,POL,"2011",0
RUB,PRT,"2011",0
RUB,QAT,"2011",16
RUB,KOR,"2011",53
RUB,MDA,"2011",0
RUB,ROU,"2011",3494
RUB,RUS,"2011",349
RUB,RWA,"2011",62
RUB,KNA,"2011",0
RUB,LCA,"2011",0
RUB,VCT,"2011",0
RUB,WSM,"2011",1
RUB,SMR,"2011",0
RUB,STP,"2011",0
RUB,SAU,"2011",0
RUB,SEN,"2011",141
RUB,SRB,"2011",14
RUB,SYC,"2011",0
RUB,SLE,"2011",54
RUB,SGP,"2011",110
RUB,SXM,"2011",0
RUB,SVK,"2011",0
RUB,SVN,"2011",0
RUB,SLB,"2011",0
RUB,SOM,"2011",0
RUB,ZAF,"2011",3266
RUB,SSD,"2011",0
RUB,ESP,"2011",30
RUB,LKA,"2011",416
RUB,SDN,"2011",237
RUB,SUR,"2011",0
RUB,SWE,"2011",4
RUB,CHE,"2011",9
RUB,SYR,"2011",7
RUB,TJK,"2011",0
RUB,THA,"2011",517
RUB,TLS,"2011",0
RUB,TGO,"2011",69
RUB,TON,"2011",0
RUB,TTO,"2011",0
RUB,TUN,"2011",1075
RUB,TKM,"2011",0
RUB,TCA,"2011",0
RUB,TUV,"2011",0
RUB,TUR,"2011",1734
RUB,UGA,"2011",3312
RUB,UKR,"2011",3667
RUB,ARE,"2011",0
RUB,GBR,"2011",5
RUB,TZA,"2011",18
RUB,USA,"2011",4
RUB,URY,"2011",0
RUB,UZB,"2011",23
RUB,VUT,"2011",0
RUB,VEN,"2011",0
RUB,VNM,"2011",7259
RUB,YEM,"2011",337
RUB,ZMB,"2011",1124
RUB,ZWE,"2011",447
RUB,AFG,"2010",46
RUB,ALB,"2010",5
RUB,DZA,"2010",212
RUB,ASM,"2010",0
RUB,AND,"2010",0
RUB,AGO,"2010",38
RUB,ATG,"2010",0
RUB,ARG,"2010",0
RUB,ARM,"2010",0
RUB,ABW,"2010",0
RUB,AUS,"2010",42
RUB,AUT,"2010",2
RUB,AZE,"2010",1
RUB,BHS,"2010",0
RUB,BHR,"2010",6
RUB,BGD,"2010",12963
RUB,BRB,"2010",0
RUB,BLR,"2010",0
RUB,BEL,"2010",0
RUB,BLZ,"2010",0
RUB,BEN,"2010",1
RUB,BMU,"2010",0
RUB,BTN,"2010",9
RUB,BOL,"2010",0
RUB,BIH,"2010",2784
RUB,BWA,"2010",13
RUB,BRA,"2010",0
RUB,VGB,"2010",0
RUB,BRN,"2010",1
RUB,BGR,"2010",39
RUB,BFA,"2010",0
RUB,BDI,"2010",247
RUB,CPV,"2010",28
RUB,KHM,"2010",85
RUB,CMR,"2010",48
RUB,CAN,"2010",12
RUB,CYM,"2010",0
RUB,CAF,"2010",15
RUB,TCD,"2010",3
RUB,CHL,"2010",0
RUB,CHN,"2010",43117
RUB,HKG,"2010",38
RUB,COL,"2010",0
RUB,COM,"2010",0
RUB,COG,"2010",10
RUB,CRI,"2010",0
RUB,HRV,"2010",1
RUB,CUB,"2010",0
RUB,CUW,"2010",0
RUB,CYP,"2010",0
RUB,CZE,"2010",4
RUB,CIV,"2010",31
RUB,PRK,"2010",0
RUB,COD,"2010",130
RUB,DNK,"2010",0
RUB,DJI,"2010",0
RUB,DMA,"2010",0
RUB,DOM,"2010",0
RUB,ECU,"2010",0
RUB,EGY,"2010",461
RUB,SLV,"2010",0
RUB,GNQ,"2010",0
RUB,ERI,"2010",163
RUB,EST,"2010",0
RUB,SWZ,"2010",93
RUB,ETH,"2010",130
RUB,FJI,"2010",0
RUB,FIN,"2010",0
RUB,FRA,"2010",0
RUB,PYF,"2010",0
RUB,GAB,"2010",2
RUB,GMB,"2010",14
RUB,GEO,"2010",59
RUB,DEU,"2010",0
RUB,GHA,"2010",0
RUB,GRC,"2010",0
RUB,GRD,"2010",0
RUB,GUM,"2010",0
RUB,GTM,"2010",0
RUB,GIN,"2010",3
RUB,GNB,"2010",0
RUB,GUY,"2010",0
RUB,HTI,"2010",0
RUB,HND,"2010",0
RUB,HUN,"2010",0
RUB,ISL,"2010",0
RUB,IND,"2010",0
RUB,IDN,"2010",1323
RUB,IRN,"2010",24
RUB,IRQ,"2010",15
RUB,IRL,"2010",29
RUB,ISR,"2010",1
RUB,ITA,"2010",47
RUB,JAM,"2010",0
RUB,JPN,"2010",89
RUB,JOR,"2010",0
RUB,KAZ,"2010",3
RUB,KEN,"2010",473
